I 've had to call Apple support to set up my new printer and have had wonderful experiences with helpful , english speaking ( from Vancouver ) techs that walked me through the processes to help me .	SUPPORT#QUALITY#1
I ca n't say enough of how satisfied I am with their product and help aftermarket .	LAPTOP#GENERAL#1	SUPPORT#QUALITY#1
Money and time well spent !	LAPTOP#GENERAL#1	LAPTOP#PRICE#1
Highly recommended !	LAPTOP#GENERAL#1
The 13 '' Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product .	LAPTOP#PRICE#1	SHIPPING#PRICE#1	LAPTOP#GENERAL#1
The Macbook arrived in a nice twin packing and sealed in the box , all the functions works great .	LAPTOP#MISCELLANEOUS#1	LAPTOP#OPERATION_PERFORMANCE#1
Speakers does n't sound that great .	MULTIMEDIA_DEVICES#QUALITY#-1
Love the speed , especially !	LAPTOP#OPERATION_PERFORMANCE#1
So glad I decided to upgrade !	LAPTOP#GENERAL#1
I 've owned this labtop for less then two months , already the mouse button has broke .	MOUSE#QUALITY#-1
Still under warrenty so called Toshiba , no help at all .	SUPPORT#QUALITY#-1
I 'm stuck w/ a broken computer .	LAPTOP#QUALITY#-1
Will not buy another Toshiba , this is my second , not happy w/ either .	LAPTOP#GENERAL#-1	COMPANY#GENERAL#-1
I love its solid build , light wt and excellent battery life ( for now ) .	LAPTOP#QUALITY#1	LAPTOP#DESIGN_FEATURES#1	BATTERY#OPERATION_PERFORMANCE#1
Excellent LED monitor and well equipped .	DISPLAY#DESIGN_FEATURES#1	LAPTOP#DESIGN_FEATURES#1
I love the Apple products .	COMPANY#GENERAL#1
The Toshiba Mini Notebook , Model NB 305-N410BL , is a great little computer .	LAPTOP#GENERAL#1
It is easy to use , its keyboard easily accommodates large hands , and its weight is fantasic .	KEYBOARD#DESIGN_FEATURES#1	KEYBOARD#USABILITY#1	LAPTOP#DESIGN_FEATURES#1	LAPTOP#USABILITY#1
Upgrading from Windows 7 Starter , thru Windows 7 Home Premium , to Windows 7 Professional was a snap ;	LAPTOP#USABILITY#1
both upgrades were quickly accomplished after purchasing the necessary Product Key .	LAPTOP#USABILITY#1
Other installed features , such as certain printer software , are also most attractive .	LAPTOP#DESIGN_FEATURES#1
Ever since I bought this laptop , so far I 've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines .	LAPTOP#QUALITY#-1	SUPPORT#QUALITY#-1
I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed .	LAPTOP#QUALITY#-1	SUPPORT#QUALITY#-1
Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another , and I am not kidding you , I called different hours of the day and you 'll get someone else from another country trying to get you to tell them your life story all over again , since they make it sound like they do n't have your history list of your calls right in front of them .	SUPPORT#QUALITY#-1
It 's a long and tirring process that after a while it seems like their game plan was to wear you out so you would want to give up on contacting them .	SUPPORT#QUALITY#-1
And at one point , they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop ( I bought the memory stick they recomended ) .	SUPPORT#QUALITY#-1
Long story short , since I experience so many problems with my laptop every since I bought it from day one , I did n't ask for a new laptop or a refund of what I pay for a crapy laptop , but just an extension of my laptop warranty for another year , they made a big deal of out that and after so many calls and complaints about their products and services , they finally gave in .	LAPTOP#QUALITY#-1	SUPPORT#QUALITY#-1
Was this product worth my time and money to ever want to purchase another products that is toshiba or relating to toshiba ?	LAPTOP#GENERAL#-1	COMPANY#GENERAL#-1
I 'll rather be out of date then spend more money on toshiba .	COMPANY#GENERAL#-1
Remember to do your research first before consider buying a toshiba product .	COMPANY#GENERAL#-1
All I can say is W-O-W .	LAPTOP#GENERAL#1
This laptop is insane ! ! !	LAPTOP#GENERAL#1
It 's so nice to look at and the keys are easy to type with .	LAPTOP#DESIGN_FEATURES#1	KEYBOARD#USABILITY#1
I bought a protector for my key pad and it works great : )	KEYBOARD#OPERATION_PERFORMANCE#1
This is definitely a computer worth the money ;	LAPTOP#GENERAL#1	LAPTOP#PRICE#1
The mouse is a little bit different than what you 're used to though- it has one big flat panel and one full bar ( instead of two separate ones ) to click with- but you get used to it quite quickly .	MOUSE#DESIGN_FEATURES#0	MOUSE#USABILITY#0
AND the best part is that it even comes with a free printer ( when they have a certain promotion/offer going , of course ) !	LAPTOP#MISCELLANEOUS#1
Overall , this laptop is definitely a keeper with its simple yet stylish design and its array of fantastic colors to choose from .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#1
The Apple team also assists you very nicely when choosing which computer is right for you : )	SUPPORT#QUALITY#1
Obviously , this Macbook is P-E-R-F-E-C-T for me because it does exactly what I need in an easy-to-function way .	LAPTOP#GENERAL#1	LAPTOP#USABILITY#1
DEFINITELY recommended ! ! !	LAPTOP#GENERAL#1
Not a bad laptop , it 's a bit slow , but gets the job done .	LAPTOP#GENERAL#1	LAPTOP#OPERATION_PERFORMANCE#0
The lcd screen stopped working on mine after 10 months .	DISPLAY#QUALITY#-1	DISPLAY#OPERATION_PERFORMANCE#-1
I could not find a phone number anywhere to call an actual live person for tech support and had to result the their online chat .	SUPPORT#MISCELLANEOUS#-1
upon giving them the serial number the first thing I was told , was that it was out of warranty and I could pay to have it repaired even though I had the receipt in front of me proving it still had 2 months left on the warranty .	SUPPORT#QUALITY#-1
even though I had the receipt in front of me proving it still had 2 months left on the warranty .	SUPPORT#QUALITY#-1
Dealing with the support drone on the other end of the chat was sheer torture .	SUPPORT#QUALITY#-1
English must have been his third or fourth language .	SUPPORT#QUALITY#-1
His language was so bad I swore I was taking the turing test , and it was failing .	SUPPORT#QUALITY#-1
after trying to get some help he disconnected on me .	SUPPORT#QUALITY#-1
After 4 days , being denied 6 times and told off once , I managed to get through and was able to send them a scanned copy of the receipt .	SUPPORT#QUALITY#-1
Then they had me jump through many hoops and questions to see if they could find another way to invalidate me .	SUPPORT#QUALITY#-1
After they found no other way , they told me to courier it to them ( since they do n't allow the use of the post office ) at my expense , and sent me a 4 page list of very specific packaging instructions to follow or it would n't be covered .	SUPPORT#QUALITY#-1
I managed to comply with these too and now have to wait and see if they can find another way to screw me .	SUPPORT#QUALITY#-1
They really do have the worlds very worst repair service .	SUPPORT#GENERAL#-1
This computer gets very hot , before shutting down .	LAPTOP#QUALITY#-1
It is not ideal for children because of the temp .	LAPTOP#QUALITY#-1	LAPTOP#MISCELLANEOUS#-1
I Contacted HP about this situation and was given excuses , without results .	SUPPORT#QUALITY#-1
They did n't even try to assist me or even offer a replacement .	SUPPORT#QUALITY#-1
I will never purchase a HP again ever .	COMPANY#GENERAL#-1
Let 's just get this out of the way , I love Apple !	COMPANY#GENERAL#1
But the Macbook is the best !	LAPTOP#GENERAL#1
It is super easy to use .	LAPTOP#USABILITY#1
All you have to do is turn it on and it works .	LAPTOP#USABILITY#1	LAPTOP#OPERATION_PERFORMANCE#1
It is very durable , I am pretty rough when it comes to electronics and it has taken it all with no reprecutions yet .	LAPTOP#QUALITY#1
I do n't do any high tech stuff on it , just write papers , check mail , and sometimes play games , so I ca n't reccomend it if you are in the computer field .	LAPTOP#MISCELLANEOUS#0
In the past four years I 've had it I have never once gotten a virus .	LAPTOP#QUALITY#1
I did have to replace the battery once , but that was only a couple months ago and it 's been working perfect ever since .	BATTERY#QUALITY#0	BATTERY#OPERATION_PERFORMANCE#1
I would definitely reccomend this if you are in the market for an easy to use , stylish , fun , awesome computer .	LAPTOP#USABILITY#1	LAPTOP#DESIGN_FEATURES#1	LAPTOP#GENERAL#1
Also it is very good for college students who just need a reliable , easy to use computer .	LAPTOP#MISCELLANEOUS#1	LAPTOP#QUALITY#1	LAPTOP#USABILITY#1
This laptop does everything I need it to very well .	LAPTOP#GENERAL#1
The best thing about this laptop is the price along with some of the newer features .	LAPTOP#PRICE#1	LAPTOP#DESIGN_FEATURES#1
The screen is bright and the keyboard is nice ;	DISPLAY#QUALITY#1	KEYBOARD#GENERAL#1
I find myself using the 10-key more than I thought I would .	KEYBOARD#DESIGN_FEATURES#1	KEYBOARD#USABILITY#1
Battery is lasting about 6 hours as I am surfing the web on Sundays while checking football scores and watching funny Youtube videos .	BATTERY#OPERATION_PERFORMANCE#0
For those that care about noise this thing does n't really make any ;	LAPTOP#QUALITY#1
the i3 processor does n't seem to run hot and the fan rarely turns on .	CPU#QUALITY#1
I took off a star because the machine has a lot of junk software on it .	LAPTOP#DESIGN_FEATURES#-1	SOFTWARE#GENERAL#-1
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff .	LAPTOP#DESIGN_FEATURES#-1
Once I removed all the software the laptop loads in 15-20 seconds .	SOFTWARE#GENERAL#-1	LAPTOP#OPERATION_PERFORMANCE#0
This is not a serious gaming laptop or a serious media machine ;	LAPTOP#MISCELLANEOUS#-1
my niece and nephew have played a few web games and it runs anything that does n't require a dedicated video card .	LAPTOP#MISCELLANEOUS#0	GRAPHICS#DESIGN_FEATURES#0
Overall I am very satisfied with the purchase .	LAPTOP#GENERAL#1
Great , quick laptop for the money .	LAPTOP#GENERAL#1	LAPTOP#PRICE#0	LAPTOP#OPERATION_PERFORMANCE#1
Right size and weight for portability .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#PORTABILITY#1
Battery life needs more life .	BATTERY#OPERATION_PERFORMANCE#-1
Battery is not upgradable to a longer life battery .	LAPTOP#USABILITY#-1
I love everything about it .	LAPTOP#GENERAL#1
The only downfall is the battery only last 1.5-2.0 hrs when not plugged in .	BATTERY#OPERATION_PERFORMANCE#-1
I would like at least a 4 hr . battery life .	BATTERY#OPERATION_PERFORMANCE#-1
Otherwise , all other features are a 1	LAPTOP#DESIGN_FEATURES#1
This mac is great !	LAPTOP#GENERAL#1
lightweight , long battery life , excellent transition from PC ;	LAPTOP#DESIGN_FEATURES#1	BATTERY#OPERATION_PERFORMANCE#1	LAPTOP#MISCELLANEOUS#1
THIS HAS BEEN NOTHING BUT A HEADACHE SINCE WE PURCHASED IT .	LAPTOP#QUALITY#-1
I will NEVER buy ( Refurbished ) again , I do n't cae how cheap it is .	LAPTOP#MISCELLANEOUS#-1
Just do n't waste your time and money on this .	LAPTOP#GENERAL#-1
I tried giving it 0 stars but I had to choose at least one , but IMO NO STARS	LAPTOP#GENERAL#-1
Summary : Dont buy HP .	COMPANY#GENERAL#-1
If you buy , pray you dont have major prolems .	COMPANY#GENERAL#-1
Runs Hot	LAPTOP#QUALITY#-1
I thought we were paying for quality in our decision to buy an Apple product .	COMPANY#GENERAL#-1	LAPTOP#QUALITY#-1
After a little more than a year of owning my MacBook Pro , the monitor has completely died .	DISPLAY#QUALITY#-1
This purchase opened me to the world of Macbooks , and I am impressed with the intuition of the design , the beauty of the product , and the excellent technological advances associated with it .	LAPTOP#DESIGN_FEATURES#1
Then 2 of my nephews were going into music and both fell in love with the MacBook Pro .	LAPTOP#GENERAL#1
Now they are believers in the product .	LAPTOP#GENERAL#1
It is easy to use , has great screen quality , and every so light weight .	LAPTOP#USABILITY#1	DISPLAY#QUALITY#1	LAPTOP#DESIGN_FEATURES#1
This little netboook is helping me get work done !	LAPTOP#GENERAL#1
I homeschool my kids and with this netbook next to my desk we get to teaching and illustrating without skipping a beat .	LAPTOP#MISCELLANEOUS#1
I am first time Mac Buyer and am amazed at features and ease of use the Mac offers .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#USABILITY#1
I bought it for my mom and she reports that the battery life lasts all day for her , it 's very lightweight , and the response for the computing she 's doing ( Internet focused activity : mail , research , etc . ) is excellent ;	BATTERY#OPERATION_PERFORMANCE#1	LAPTOP#DESIGN_FEATURES#1	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#MISCELLANEOUS#1
The overall build quality of the unit is excellent and she 'd recommend it to anyone else looking for a netbook .	LAPTOP#QUALITY#1	LAPTOP#GENERAL#1
If you 're looking for something to fly through those massive spreadsheets or play a graphics-intensive game , you 'd be better off getting a machine aimed at that segment of the market .	LAPTOP#MISCELLANEOUS#0
previous laptops were pc 's , still have them , but the mac osx is a clean and smooth operating system .	OS#DESIGN_FEATURES#1	OS#OPERATION_PERFORMANCE#1
still testing the battery life as i thought it would be better , but am very happy with the upgrade .	BATTERY#OPERATION_PERFORMANCE#0	LAPTOP#GENERAL#1
Probably as good as you can get in a netbook , does everything I ask for and has some very good unexpected pluses .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#1
Has met or exceeded my needs for a compact travel device .	LAPTOP#PORTABILITY#1	LAPTOP#USABILITY#1
So far , so good !	LAPTOP#GENERAL#1
I 've been impressed with the battery life and the performance for such a small amount of memory .	BATTERY#OPERATION_PERFORMANCE#1	LAPTOP#OPERATION_PERFORMANCE#1	MEMORY#DESIGN_FEATURES#0
I do n't understand why only Windows 7 Starter is included .	LAPTOP#DESIGN_FEATURES#-1
Strong performance in this device makes use of fun and a strong sense of the era of speed	LAPTOP#OPERATION_PERFORMANCE#1
This device serves all modern requirements is a very strong game and is very useful for designers .	LAPTOP#GENERAL#1	LAPTOP#MISCELLANEOUS#1
Enjoy that Toshib force and durability unparalleled	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#QUALITY#1
Needs longer lasting battery , More than 1 to 2 Hrs .	BATTERY#OPERATION_PERFORMANCE#-1
Needs Power and Mouse Cable to Plug in back instead of side , In the way of operating a mouse in small area .	MOUSE#OPERATION_PERFORMANCE#0	MOUSE#DESIGN_FEATURES#-1
For the use it was purchased for it is a good Laptop .	LAPTOP#MISCELLANEOUS#1
Comfterbale to use light easy to transport .	LAPTOP#USABILITY#1	LAPTOP#DESIGN_FEATURES#1	LAPTOP#PORTABILITY#1
I love this product because it is Toshiba and its 15.6 '' .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#1	COMPANY#GENERAL#1
It has no camera but , I can always buy and install one easy .	LAPTOP#DESIGN_FEATURES#0
I had a USB connect but , i ca n't use it because it is not compatible .	LAPTOP#USABILITY#-1
That 's the downside for me .	LAPTOP#USABILITY#-1
But , I would recommend this product .	LAPTOP#GENERAL#1
Satisfy what I paid for it .	LAPTOP#GENERAL#1	LAPTOP#PRICE#0
Good monitor and performed well .	DISPLAY#GENERAL#1	LAPTOP#OPERATION_PERFORMANCE#1
I am using the external speaker- sound is good .	MULTIMEDIA_DEVICES#QUALITY#1
Best thing is I can use existing 32 bit old programs .	LAPTOP#USABILITY#1
I recommend for word processing and internet users .	LAPTOP#MISCELLANEOUS#1
The games included are very good games .	SOFTWARE#GENERAL#1
I would highly recommend this one to my friends	LAPTOP#GENERAL#1
I bought this laptop because of the performance to price ratio .	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#PRICE#1
It works great for general internet use , Microsoft Office apps , home bookkeeping , etc .	LAPTOP#MISCELLANEOUS#1
It does n't have a lot of frills , but I did n't need any , and being able to buy what I needed , and not more than I needed was very important .	LAPTOP#DESIGN_FEATURES#0	LAPTOP#MISCELLANEOUS#1
This computer I used daily nice compact design .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#USABILITY#1
Excellent speed for processing data .	LAPTOP#OPERATION_PERFORMANCE#1
And if you are a game player it works with World Of Warcraft wonderfully .	LAPTOP#MISCELLANEOUS#1
All in all great item highly recommend it .	LAPTOP#GENERAL#1
i would have to say that overall its great !	LAPTOP#GENERAL#1
Aside from the trial software and the short battery life , lack of a webcam , its great .	SOFTWARE#MISCELLANEOUS#-1	BATTERY#OPERATION_PERFORMANCE#-1	LAPTOP#DESIGN_FEATURES#-1	LAPTOP#GENERAL#1
Fast , great visual !	LAPTOP#OPERATION_PERFORMANCE#1	DISPLAY#QUALITY#1
Oh yea , has no numeric pad on the side .	KEYBOARD#DESIGN_FEATURES#-1
2nd Best computer in the world only one way this computer might become the best is that it needs to upgreade patches to make less easier for people to hack into	LAPTOP#GENERAL#1	LAPTOP#QUALITY#0
My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen .	LAPTOP#DESIGN_FEATURES#0	LAPTOP#CONNECTIVITY#1
Great wifi too .	LAPTOP#CONNECTIVITY#1
The screen is a little glary , and I hated the clicking buttons , but I got used to them .	DISPLAY#QUALITY#-1	MOUSE#USABILITY#0
Overall for the money this is a good deal .	LAPTOP#GENERAL#1	LAPTOP#PRICE#0
There is no number pad to the right of the keyboard which is a bummer .	KEYBOARD#DESIGN_FEATURES#-1
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better .	MULTIMEDIA_DEVICES#GENERAL#-1	MULTIMEDIA_DEVICES#QUALITY#-1
while the keyboard itself is alright , the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons .	KEYBOARD#GENERAL#0	LAPTOP#QUALITY#-1
I am overall very pleased with my toshiba satellite , I like the extra features , I love the windows 7 home premium .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#1	OS#GENERAL#1
The battery life has not decreased since I bought it , so i 'm thrilled with that .	BATTERY#OPERATION_PERFORMANCE#1	BATTERY#QUALITY#1
I also love the design , the looks , the feel , and the my toshiba feature is wonderfull .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#QUALITY#1
I would easly reccomend this laptop to a friend .	LAPTOP#GENERAL#1
Couldnt not use it .	LAPTOP#USABILITY#-1
Tried to make a recovey disk wouldnt get passed the first recovery disk .	LAPTOP#USABILITY#-1
defective software .	SOFTWARE#QUALITY#-1
returned it to walmart .	LAPTOP#GENERAL#-1
I would like to have volume buttons rather than the adjustment that is on the front .	LAPTOP#DESIGN_FEATURES#-1
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen .	MOUSE#OPERATION_PERFORMANCE#-1
I went to Toshiba online help and found some suggestions to fix it .	SUPPORT#QUALITY#1
One of them seems to have worked .	SUPPORT#QUALITY#1
Its a good laptop for its value .	LAPTOP#GENERAL#1	LAPTOP#PRICE#0
Registration/1st use is easy .	LAPTOP#USABILITY#1
Features like the font are very block-like and old school .	LAPTOP#DESIGN_FEATURES#-1
Would like more trendy , high tech features .	LAPTOP#DESIGN_FEATURES#-1
The start menu is not the easiest thing to navigate due to the stacking .	OS#USABILITY#-1
Keys stick periodically and I havent had the laptop for 45 days yet .	KEYBOARD#OPERATION_PERFORMANCE#-1	KEYBOARD#QUALITY#-1
Came fully loaded - good .	LAPTOP#DESIGN_FEATURES#1
Seems to slow down occassionally but can run many applications ( ie Internet tabs , programs , etc ) simultaneously .	LAPTOP#OPERATION_PERFORMANCE#1
I 'm really impressed with the quality and performance for the price of the computer .	LAPTOP#QUALITY#1	LAPTOP#OPERATION_PERFORMANCE#1	LAPTOP#PRICE#0
Graphics are clean and sharp , internet interfaces are seamless .	GRAPHICS#QUALITY#1	LAPTOP#CONNECTIVITY#1
Only issue is that it is a little slow , and I 'm fixing that by adding more RAM .	LAPTOP#OPERATION_PERFORMANCE#-1	MEMORY#DESIGN_FEATURES#0
Sound card is limited though .	MULTIMEDIA_DEVICES#DESIGN_FEATURES#-1
The laptop is very lightweight , can easily carry around in a knapsack full of text books and it barely adds any weight .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#PORTABILITY#1
It is small enough to fit in one of my purses !	LAPTOP#DESIGN_FEATURES#1
Windows 7 Starter is terrific ( no you ca n't change the background ) but I do n't need to , I use it just for school work .	OS#GENERAL#1	OS#USABILITY#0
The battery life is amazing , the versitility is outstanding .	BATTERY#OPERATION_PERFORMANCE#1	LAPTOP#USABILITY#1
The ease of set up was terrific .	LAPTOP#USABILITY#1
I was even able to uninstall McAffe and install one of my Symantec licenses with a no issues whatsoever .	LAPTOP#USABILITY#1
I had to adjust my mousepad sensitivity , because it is very sensitive .	MOUSE#OPERATION_PERFORMANCE#-1
Keyboard is great , very quiet for all the typing that I do .	KEYBOARD#GENERAL#1	KEYBOARD#QUALITY#1
Screen is crystal clear , yes it 's small - but it 's a netbook !	DISPLAY#QUALITY#1	DISPLAY#DESIGN_FEATURES#0
Awesome laptop and the perfect size to carry around in college .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#1	LAPTOP#PORTABILITY#1
I could n't believe how long the battery lasted on a single charge .	BATTERY#OPERATION_PERFORMANCE#1
I loaded windows 7 via Bootcamp and it works flawlessly !	OS#OPERATION_PERFORMANCE#1
Simply amazing computer ! !	LAPTOP#GENERAL#1
I really like the Mac 15.4in . Notebook , but its very pricey .	LAPTOP#GENERAL#1	LAPTOP#PRICE#-1
Love the graphics , awesome programs ( including Garageband ) , and really cool default background .	GRAPHICS#GENERAL#1	LAPTOP#DESIGN_FEATURES#1	SOFTWARE#GENERAL#1
But , like I said before , the only reason I do n't currently have a Mac laptop is because all of their laptops are too pricey .	LAPTOP#PRICE#-1
Waiting for the i7 was well worth it , great value for the price .	LAPTOP#GENERAL#1	LAPTOP#PRICE#0
Bigger HD , better graphics card , and a bid HD .	HARD_DISC#DESIGN_FEATURES#1	GRAPHICS#GENERAL#1
There is nothing to complain about the system .	LAPTOP#GENERAL#1
I have used PC 's and converting to this MacBook Pro was easy .	LAPTOP#USABILITY#1
If you have the money I suggest going for the i7 .	LAPTOP#GENERAL#1
I occassionaly use it for work via VPN and it has not given me any problems .	LAPTOP#MISCELLANEOUS#1
The screen is nice and the images comes very clear , the keyboard and the fit just feels right .	DISPLAY#GENERAL#1	DISPLAY#QUALITY#1	KEYBOARD#QUALITY#1	LAPTOP#DESIGN_FEATURES#1
I consider myself an average user and this computer serves my need .	LAPTOP#GENERAL#1
The price is another driving influence that made me purchase this laptop .	LAPTOP#PRICE#1
I'ts nice to have the higher-end laptops , but this fits my budget and the features I need .	LAPTOP#QUALITY#1	LAPTOP#DESIGN_FEATURES#1	LAPTOP#PRICE#1
I normally dont participate in reviews/surveys but this laptop has not given me any problems and hope to share my thoughts ...	LAPTOP#GENERAL#1
another satisfied customer .	LAPTOP#GENERAL#1
The apple MacBook is the best investment that I have ever made .	LAPTOP#GENERAL#1
The newer MacBook that I have purchased is one of the best computers .	LAPTOP#GENERAL#1
I am a college student and it has been very useful .	LAPTOP#MISCELLANEOUS#1
It has all the features that are necessary for college and if not they are able to be added onto the computer .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#USABILITY#1	LAPTOP#MISCELLANEOUS#1
It has a lot of memory and a great battery life .	MEMORY#DESIGN_FEATURES#1	BATTERY#OPERATION_PERFORMANCE#1
It is sleek and lightweight and charges quickly when needed .	LAPTOP#DESIGN_FEATURES#1	BATTERY#OPERATION_PERFORMANCE#1
Its white color is stylish for college students and easy to take to carry and take to classes .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#PORTABILITY#1
Iphoto is great for adding pictures right to facebook and other social networking sites .	SOFTWARE#MISCELLANEOUS#1
The internet capabilities are also very strong and picks up signals very easily .	LAPTOP#CONNECTIVITY#1
I have never had to shut down the computer unexpectedly and the computer has never froze on me .	LAPTOP#OPERATION_PERFORMANCE#1
The screen is bright and vivid and the keyboard is very easy to use , very important for use quick typers .	DISPLAY#QUALITY#1	KEYBOARD#USABILITY#1
Overall , this is a wonderful computer and definitly worth the purchase !	LAPTOP#GENERAL#1
The graphics are stunning .	GRAPHICS#GENERAL#1
It 's wonderful for computer gaming .	LAPTOP#MISCELLANEOUS#1
I would definitely suggest this laptop !	LAPTOP#GENERAL#1
It is very user friendly and not hard to figure out at all .	LAPTOP#USABILITY#1
It has many great programs , such as ILife , iPhotos and others .	LAPTOP#DESIGN_FEATURES#1	SOFTWARE#GENERAL#1
iLife is easily compatible with Microsoft Office so you can send and receive files from a PC .	SOFTWARE#USABILITY#1
In addition , all the design tools on Pages and Keynotes makes it much easier to create professional looking documents and presentations .	SOFTWARE#DESIGN_FEATURES#1	SOFTWARE#USABILITY#1
This comes in very handy for me as an educator .	SOFTWARE#USABILITY#1
iPhotos is an excellent program for storing and organizing photos .	SOFTWARE#MISCELLANEOUS#1
It allows you to automatically upload photos to your Facebook account with one click .	SOFTWARE#USABILITY#1
In addition , there is photo detection software that will allow you to group all the photos together based upon the people in the picture .	SOFTWARE#DESIGN_FEATURES#1
If you are looking for something reliable , this is the laptop for you .	LAPTOP#QUALITY#1
This computer was awful !	LAPTOP#GENERAL#-1
I will never buy another computer from Dell ever again do to how awful it worked and how I was treated by the company .	COMPANY#GENERAL#-1	LAPTOP#OPERATION_PERFORMANCE#-1	SUPPORT#QUALITY#-1
The computer first started malfunctioning 3 months after purchasing it .	LAPTOP#OPERATION_PERFORMANCE#-1	LAPTOP#QUALITY#-1
It does not keep internet signals no matter where you bring it .	LAPTOP#CONNECTIVITY#-1
The system it comes with does not work properly , so when trying to fix the problems with it it started not working at all .	OS#QUALITY#-1	OS#OPERATION_PERFORMANCE#-1
When calling Dell for help , reurn , or a new computer they were not useful and left it up to myself to figure out what to do with it .	SUPPORT#QUALITY#-1
One year of trying to fix the computer by myself , with help of friends , and even help from computer experts I have given up on trying to fix it .	LAPTOP#QUALITY#-1
This computer was awful , I would never recomend it to another person .	LAPTOP#GENERAL#-1
Those moments in thime where you want to throw something against the wall ?	LAPTOP#GENERAL#-1
Yeah , I wanted to throw that lap top out the window and light it on fire .	LAPTOP#GENERAL#-1
That 's how frustrating it was .	LAPTOP#GENERAL#-1
It is well worth the money it cost , Very good investment .	LAPTOP#GENERAL#1	LAPTOP#PRICE#1
The new Macbook Pro 15 inch i7 is nothing short of amazing .	LAPTOP#GENERAL#1
The speed is incredible and I am more than satisfied .	LAPTOP#OPERATION_PERFORMANCE#1
BOUGHT FROM WAL-MART , I BELIEVE THAT THIS LAPTOP WAS A REPAIRED ITEM .	LAPTOP#MISCELLANEOUS#0
THIS LAPTOP WAS BAD FROM THE FIRST DAY OF USE -- -- BROUGHT IT BACK TO STORE FOR RETURN OF MONEY .	LAPTOP#QUALITY#-1	LAPTOP#GENERAL#-1
NOW AM VERY APREHENSIVE ABOUT TOSHIBA LAPTOPS .	COMPANY#GENERAL#-1
WILL NOT EVERY BUY ANOTHER -- -- -- -- LOU	LAPTOP#GENERAL#-1
This is a great value for the money .	LAPTOP#GENERAL#1	LAPTOP#PRICE#0
This is a great computer .	LAPTOP#GENERAL#1
We have n't had any problems with it at all .	LAPTOP#GENERAL#1
The body is a bit cheaply made so it will be interesting to see how long it holds up .	LAPTOP#QUALITY#-1
Overall though , for the money spent it 's a great deal .	LAPTOP#GENERAL#1	LAPTOP#PRICE#1
But let me tell you , the mac book pro is so professional .	LAPTOP#GENERAL#1
Its very nice and once you learn the features you will be so happy to have such a sophisticated computer .	LAPTOP#GENERAL#1	LAPTOP#DESIGN_FEATURES#1
For example , when my husband turns the light out while I 'm on the computer . the screen brightness automatically adjusts .	DISPLAY#DESIGN_FEATURES#1
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted .	KEYBOARD#USABILITY#1	KEYBOARD#QUALITY#1	KEYBOARD#DESIGN_FEATURES#1
Oh , it is such a great piece of equipment .	LAPTOP#GENERAL#1
Its Office compatible , but the features and its functioning is all new again so you might as well save the money and just learn the pre installed mac programs .	SOFTWARE#USABILITY#1	SOFTWARE#DESIGN_FEATURES#0	SOFTWARE#OPERATION_PERFORMANCE#0
I get a ton of compliments on its size , and speaking as someone who regularly commutes on a bus , I can attest to the fact that this is the perfect size computer if you 're restricted to the width of your body for computing room .	LAPTOP#DESIGN_FEATURES#1	LAPTOP#PORTABILITY#1
Very long-life battery ( up to 10-11 hours depending on how you configure power level settings ) .	BATTERY#OPERATION_PERFORMANCE#1
I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home , and it runs just fine .	LAPTOP#USABILITY#0	LAPTOP#OPERATION_PERFORMANCE#1
I play a lot of casual games online , and the touchpad is very responsive .	MOUSE#OPERATION_PERFORMANCE#1
